accel_x_kf_mean,accel_x_kf_std,accel_x_kf_rms,accel_x_kf_skew,accel_y_kf_mean,accel_y_kf_std,accel_y_kf_rms,accel_y_kf_skew,accel_z_kf_mean,accel_z_kf_std,accel_z_kf_rms,accel_z_kf_skew,yaw_mean,yaw_std,yaw_rms,yaw_skew,speed_mean,speed_std,speed_rms,speed_skew,yaw_range,speed_range,harsh_accel_count,harsh_brake_count,harsh_turn_count,jerk_x_mean,jerk_y_mean,jerk_z_mean,lat_long_ratio,brake_accel_ratio,driver_id,behavior,road,trip_folder
-0.01127,0.021576772233121433,0.02434276073086206,0.306664372190325,-0.0031699999999999996,0.023640666234266753,0.023852253562294697,-0.2307675993595562,-0.0013999999999999998,0.007692853826766761,0.007819207120929846,0.034397693031292136,-0.59607,0.026618510476734063,0.5966640512046959,-0.42295331863682906,115.14925349025037,1.7119472739213633,115.16197872054222,0.31547336022974476,0.07500000000000007,4.843094496365524,0,0,0,0.020686868686868688,0.009171717171717173,0.00498989898989899,1.0224959828602034,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.004160000000000001,0.020407214410595093,0.020826905675111702,0.4625665251079726,-0.0017,0.015746428166412852,0.0158379291575635,0.08351196284766783,0.0034799999999999996,0.012554266207150463,0.013027662875589005,0.007869711155971997,-0.5574000000000001,0.003611094017053545,0.5574116970426797,-0.1462772379785348,118.16951367255106,0.30865900865957285,118.16991678084088,-0.2607477983872576,0.016999999999999904,1.0786546671282053,0,0,0,0.018434343434343435,0.010393939393939395,0.005484848484848486,1.3021806853582554,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.008119999999999999,0.024589135812386736,0.02589517329542322,0.48059330972893577,-0.0017599999999999996,0.016262914867882693,0.016357872722331593,0.10298828439747074,-0.004960000000000001,0.0074039448944464735,0.008911789943664516,0.4288582384756272,-0.55527,0.004456130608498798,0.5552878802927362,-0.8795313896837246,118.56417641629169,0.8185471171008734,118.5670019383827,0.9020499171420455,0.019999999999999907,2.782450674974015,0,0,0,0.01901010101010101,0.009161616161616162,0.005333333333333333,1.617873651771957,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.009890000000000001,0.017635132548410287,0.020219050422806705,-0.5247746032373285,0.006800000000000001,0.01801998890121745,0.019260321908005588,-0.6030504439019113,-0.0030900000000000007,0.007800121793920913,0.008389874850079708,-0.05179791998189615,-0.59198,0.01561408338648159,0.5921858829793226,-0.915128935353251,122.54204995961695,0.6938226055261398,122.54401412599961,-0.4912642311831655,0.062000000000000055,3.0071535710165023,0,0,0,0.015020202020202024,0.007535353535353536,0.005696969696969698,0.9942084942084944,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00876,0.020283549985148065,0.022094343167426363,0.5128205237706068,-0.00672,0.010993707290991516,0.012884874853874212,-0.016110048373144687,-0.006060000000000001,0.00575120856864016,0.008354639429682169,-0.18791025714234666,-0.63933,0.012428238008663993,0.6394507877858936,1.2891436648332857,119.28593815622476,1.9028278520719255,119.3011139748716,0.29258073017480524,0.04500000000000004,6.323814468674286,0,0,0,0.013999999999999997,0.007787878787878788,0.004010101010101011,1.597678916827853,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00772,0.01934739258918369,0.02083074650606646,-0.34147775696051136,-0.0021599999999999996,0.018013172957588565,0.01814221596167348,-0.578480083107074,0.0005699999999999999,0.011248337654960397,0.011262770529492289,-0.5384729513147394,-0.5804699999999999,0.01465773174812529,0.5806550352834289,-0.07564108666855525,119.09480962270682,1.4839669791114487,119.10405466256752,0.5272025454958216,0.051999999999999935,4.887538940809989,0,0,0,0.014252525252525251,0.008454545454545456,0.005030303030303032,1.1669106881405564,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00452,0.018227715161259244,0.01877977635649583,0.12898456045941392,0.00555,0.0252924395818197,0.0258942078465436,0.8746163953729816,-0.00507,0.009584628318302176,0.010842970072816765,0.01971851812131011,-0.6086799999999999,0.04073963180982371,0.610041851023354,0.26536622973792484,121.71686604361372,0.6658481658129514,121.71868728037992,-0.05134718801390597,0.122,2.3989615784008436,0,0,0,0.013939393939393939,0.008575757575757577,0.00397979797979798,0.8507867607162236,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.011240000000000002,0.019857049126191937,0.022817537115122657,-0.1294852628123037,0.00184,0.026506497316695767,0.026570284153542657,-0.641775622603666,-0.00292,0.007974559548965698,0.008492349498224857,0.19331698050428286,-0.7021199999999999,0.01203518176015633,0.7022231411738008,0.8977096328159674,120.41982669897313,0.434043338906796,120.42060893315049,-0.5304395864592424,0.05999999999999994,1.6509865005192097,0,0,0,0.01406060606060606,0.00898989898989899,0.005474747474747475,0.8275229357798165,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00911,0.021726433209342026,0.023559074684715443,0.20119190857627245,0.00010000000000000009,0.017243839479651857,0.0172441294358399,-0.2591706463623183,-0.00271,0.007742473764889358,0.008203048213926332,0.06686210231801072,-0.8122100000000003,0.04372420267998033,0.8133860645474571,0.25072554403564706,120.05656363216798,0.32079343518809716,120.05699221450145,0.01207502243579589,0.14700000000000002,1.2920849198107618,0,0,0,0.014747474747474749,0.007111111111111113,0.004595959595959596,1.4356936416184969,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.015359999999999999,0.0201536696410356,0.02533969218439719,0.011477242525166806,-0.003389999999999999,0.013294280725184047,0.013719693874135823,0.4107726097879291,-0.0003,0.006744627491566899,0.006751296171847298,1.118361617757452,-0.89739,0.009345474840798628,0.8974386608565512,0.4736681707545715,121.74044652128767,1.0736814604751652,121.74518105896868,0.17999305607888008,0.03300000000000003,3.8195107880465997,0,0,0,0.014787878787878786,0.00888888888888889,0.004343434343434344,1.8400718778077272,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.018070000000000003,0.0320434876378961,0.036787361960325456,0.0972213550778797,-0.00014999999999999988,0.025603271275366355,0.025603710668573018,0.42956457222321237,-0.0021300000000000004,0.011578993911389711,0.011773274820541649,-0.024876647567937827,-0.9082300000000001,0.01078874876897225,0.9082940768275438,0.20611600584861609,121.70685150571131,0.8379854000951195,121.70973635237256,0.9849524237716788,0.03700000000000003,2.689996538594656,0,0,0,0.023181818181818185,0.012767676767676766,0.006090909090909092,1.5048742945100053,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.0032500000000000007,0.026460678373768122,0.026659519875646676,0.11354681313676437,-0.010099999999999998,0.025988266583210202,0.027881893766385384,-0.25236711761001024,0.00538,0.008839434371044338,0.010347946656221223,-0.2270091832389226,-0.9259499999999999,0.021296185104379587,0.9261948661054,0.7872728763772903,122.65547709703473,0.743636735094387,122.65773134007898,-0.8172764761160786,0.07299999999999995,2.861163032191058,0,0,0,0.02005050505050505,0.010555555555555554,0.004747474747474748,0.9483842010771993,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00549,0.023315443379871632,0.023953079134006967,-0.25233534445578804,-0.003860000000000001,0.011961621963596744,0.012569009507514902,-0.2888133921887197,-0.0051400000000000005,0.012398403122983218,0.013421624342828255,0.43918925829686467,-0.83598,0.022275089225410515,0.8362767125778404,-0.027783064094770337,116.724183108342,2.226023495877295,116.74540720265593,0.406414064855169,0.07899999999999996,6.65360563055269,0,0,0,0.015313131313131313,0.00808080808080808,0.005484848484848486,1.9483805668016192,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01324,0.030156299507731382,0.03293478404362172,-0.26483228301264694,-0.0036,0.012133424908079334,0.012656223765404909,-0.09908173471580219,0.00757,0.016895712473879283,0.018514048719823546,-0.3503903738309527,-0.7769300000000001,0.011222526453521963,0.7770110488274925,-0.1866808169071187,120.22623076035534,2.33831614429334,120.24896791753717,-0.5224384943002871,0.03700000000000003,7.183696780893058,0,0,0,0.024545454545454544,0.008565656565656566,0.007030303030303031,2.5669291338582685,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.015250000000000001,0.02687094155402821,0.03089676358455688,-0.4041377117501402,0.00454,0.016765691157837784,0.01736951352226078,-0.24396524119119714,-0.00462,0.008385439761872957,0.009573922915921145,0.04064490725167863,-0.7647800000000002,0.017304669889945907,0.764975751249672,-0.7654991832462057,122.27432191069578,0.621885005552279,122.27590334845449,0.2924586862628004,0.052000000000000046,2.503253721010708,0,0,0,0.01697979797979798,0.010676767676767677,0.005646464646464647,1.6457182320441988,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.014309999999999998,0.01734283425510375,0.02248443906349456,0.053260168093443805,-0.00085,0.01728315654040083,0.017304045769703687,0.27244526770227084,-0.00821,0.011686141364881737,0.014281806608409177,-0.4798487298999532,-0.8467199999999999,0.025971938703146513,0.8471182325980241,0.280289982018882,116.47944882889122,1.634723903101987,116.49091948182766,1.300084130313109,0.08699999999999997,6.064220606899738,0,0,0,0.012636363636363635,0.008767676767676768,0.005676767676767678,1.3216583273766975,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.004600000000000001,0.024812899870833318,0.02523568901377571,-0.012324565594917658,-0.0018599999999999997,0.026982223777887546,0.02704625667259704,0.37766972195982834,0.0019699999999999995,0.013605480513381363,0.013747363383572866,0.23969436758790344,-0.8458900000000001,0.03212503540854078,0.8464997991730417,0.2612741824873079,112.65571604938272,1.0177008001810652,112.66031277037109,0.7351734278821698,0.08699999999999997,3.8302296065536154,0,0,0,0.01882828282828283,0.008171717171717172,0.005080808080808081,0.8354203935599285,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.0022099999999999993,0.035832190834499636,0.03590027855045139,-0.31922064604925904,0.0016800000000000003,0.016469899817545947,0.016555361669259902,0.05854617985271789,0.0016200000000000003,0.010124998765432023,0.010253779790886871,-0.3447857187427008,-0.7995100000000002,0.003182750382923552,0.7995163350426306,0.03726311591224737,110.95663262951425,0.8930625909824952,110.9602265916594,0.3983310729227502,0.01100000000000001,3.505607476635518,0,0,0,0.028333333333333335,0.011878787878787878,0.005333333333333333,2.0617559523809526,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01118,0.029254873098340385,0.03131836521914897,-0.2210456074634083,0.004239999999999999,0.015462289610533104,0.016033090781256122,0.3906951861502731,0.00181,0.009609053023061117,0.009778036612735708,-1.0031462432432012,-0.84493,0.0318236562952782,0.8455290947093423,-0.07830050836399009,111.55493400253837,0.6502874544141771,111.55682934757539,-0.37626230431264385,0.09899999999999998,2.2571939540786445,0,0,0,0.01819191919191919,0.009141414141414141,0.00490909090909091,1.9617834394904454,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01123,0.03527119362879573,0.03701580743412198,0.25814863064268423,-0.008150000000000003,0.025159640299495536,0.026446738929402996,-0.22101594773548622,-0.0034700000000000004,0.010220034246517965,0.010793053321465617,0.557097784065661,-0.87217,0.01577406415607596,0.8723126331768901,-0.4505636620235603,107.91498834660206,0.9367135084149423,107.91905365617373,0.7334159662534658,0.04500000000000004,3.6222914503288166,0,0,0,0.02646464646464647,0.013272727272727273,0.006575757575757577,1.4344065353195576,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.009009999999999999,0.018859212602863357,0.02090095691589263,-0.10325515822640703,-0.001720000000000001,0.01812185420976562,0.018203296404772407,-0.03122695626725351,-0.00192,0.012773942226266722,0.012917430084966593,-0.08363302309759657,-0.8075300000000003,0.02393886171061604,0.8078847504440222,-0.7288152775831462,105.40813568708896,1.2220938453823689,105.41521988021788,0.02350166477959958,0.07599999999999996,4.279577708549638,0,0,0,0.014757575757575756,0.007595959595959597,0.005131313131313132,1.1411516853932584,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.008870000000000001,0.01448975845209298,0.01698911416172132,0.028961597325562576,0.0002399999999999996,0.013405312379799287,0.013407460609675495,-0.5050296036719812,0.00299,0.007335523157894057,0.00792148975887743,0.4004934868037257,-0.79361,0.006760022189312694,0.7936387906346313,-1.329591588665733,103.92177431637246,0.50872661168355,103.92301948956488,0.6562073507272586,0.030999999999999917,2.1227068189684672,0,0,0,0.012676767676767679,0.0064444444444444445,0.004828282828282828,1.2426739926739927,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.009689999999999999,0.014426153333442701,0.017378434912269862,0.43212923900793704,-0.0034300000000000008,0.011261665063390937,0.011772425408555368,0.14627142329036172,0.0014600000000000001,0.006626341373639002,0.00678527818147495,-0.2647547203852902,-0.82792,0.0050609880458266305,0.8279354684998101,0.7567085598561782,107.41552936425519,1.1456635713190664,107.42163885187111,-0.500066844411528,0.02100000000000002,4.101465328256623,0,0,0,0.011212121212121211,0.006383838383838384,0.004686868686868688,1.5511302475780406,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00624,0.019243242969936226,0.020229681164071766,-0.4987143822059137,-0.0087,0.014797634946166227,0.01716566340110396,-0.10530707525955225,-0.0031500000000000005,0.009681296400792613,0.010180864403379508,-0.2456781341480137,-0.8160599999999999,0.009552821572708212,0.8161159108852125,0.7080723190231469,110.53229606553592,0.8859418335828745,110.53584652252763,0.7409672983406485,0.03299999999999992,3.367947386639017,0,0,0,0.017272727272727273,0.009313131313131313,0.005333333333333333,1.1323529411764708,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.009559999999999999,0.019727807784951677,0.02192213493252881,-0.24586113030719858,-0.00034,0.01631331971120532,0.01631686244349691,0.4737963005550343,0.0027900000000000004,0.010046188331899814,0.010426408777714407,-0.6965411519599111,-0.77487,0.015902612992838645,0.7750331670322245,0.3141138607309269,114.97536633206417,0.8924068870360944,114.97882958720871,-0.9794702209303717,0.04600000000000004,3.340417676243291,0,0,0,0.017363636363636366,0.00991919191919192,0.005080808080808081,1.3442879499217528,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.0096,0.01968705158219483,0.021902967835432715,0.19425691681235904,-0.00136,0.015276465559808002,0.015336883646947316,-0.4411052686667022,-0.00485,0.016215656015098497,0.01692542466232384,-1.023854768175095,-0.7215699999999998,0.014501210294316828,0.7217156988731781,0.15525824954659645,110.9999153109496,3.6285914420696828,111.05920887027536,-0.8078429973468039,0.04800000000000004,12.898673127956528,0,0,0,0.016343434343434347,0.007121212121212122,0.006474747474747475,1.4187192118226604,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01321,0.024686553019812225,0.02799874997209697,-0.37926518613048715,-0.0082,0.026221746700019814,0.027473987697456664,-0.24940524584169105,-0.00645,0.029720826031589362,0.030412661836807377,-0.7565656522618986,-0.6925,0.008474078120952123,0.6925518464346189,-0.22283443266896524,96.94548471212646,1.8702592119149448,96.96352342808557,1.1956884367297784,0.029999999999999916,7.453640244605992,0,0,0,0.021080808080808082,0.009636363636363637,0.007868686868686869,0.9802389705882355,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.00915,0.021910442715746298,0.023744262464856645,-0.4528307380216022,-0.0004600000000000001,0.02109569624354693,0.02110071088849852,-0.2668400498295391,0.0048699999999999985,0.012095168456867395,0.013038788287260438,0.05041511534745992,-0.65154,0.021186042575242783,0.651884360910737,-0.9383980028652263,96.31705492096458,1.5831170733501254,96.33006450904121,-0.11667085931331925,0.05599999999999994,6.138525441329236,0,0,0,0.015595959595959599,0.008616161616161617,0.00501010101010101,1.0418526785714286,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.011820000000000002,0.021050121139793945,0.024141665228397148,-0.08325773738590757,-0.00292,0.01576114209059737,0.01602934808406131,-0.25710530274907567,-0.0021299999999999995,0.017113535578599764,0.01724557914365302,-0.5650387186399513,-0.65349,0.012572585255228945,0.653610931671128,-0.14148991414028114,88.99932964116768,5.471652505137324,89.1673687943869,-0.5101803383687292,0.04400000000000004,17.512553363332145,0,0,0,0.01448484848484849,0.008141414141414142,0.005020202020202021,1.5338582677165358,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.016110000000000003,0.03158287352347788,0.03545433682922302,-0.5806429284155799,0.03042,0.03563458432478201,0.04685296148590823,0.3201326995736365,-0.00601,0.027868080307046628,0.028508770580296862,-1.0422935304757504,-0.8016699999999999,0.11922709884921298,0.8104874397546208,-1.1378779494194364,72.92923376024001,1.959514428774936,72.95555382321697,0.7145613754771803,0.43500000000000005,7.129133494865641,0,0,0,0.020414141414141412,0.01203030303030303,0.010040404040404042,0.7114762931034484,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01129,0.03372574535870186,0.0355652920696569,0.6531872950649458,-0.0171,0.055012453135631016,0.0576088534862481,1.2116521683502606,-0.014690000000000002,0.03001855925923161,0.03342020347035607,-1.3161171954515236,-1.3303300000000002,0.04923942627610522,1.3312409361193787,2.1959570155530246,69.45389431175725,2.1106023063712627,69.48595597071689,-0.09744070378119783,0.24499999999999988,6.9371754932502085,0,0,0,0.025303030303030303,0.01403030303030303,0.009292929292929294,0.6331213084961381,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01793,0.036876348788891775,0.04100426807053139,-0.6776049825377214,-0.0278,0.03741764289743543,0.046614589990688536,-0.49924007469530735,-0.014769999999999998,0.03551052097618394,0.038459719187742394,-1.2442852292949105,-1.02797,0.23956328829768556,1.0555154617531664,0.13203719509673362,66.53457378562364,1.2727967642930458,66.54674688095422,-0.8651147355335037,0.752,4.027379716164802,0,0,0,0.025030303030303028,0.011919191919191921,0.011535353535353534,0.8213476783691959,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.013600000000000003,0.02442498720572848,0.02795603691512801,1.00907260789818,0.022330000000000003,0.03960455908099471,0.045465921303763326,-0.2624962629157063,-0.00483,0.022856532982935097,0.023361292772447334,-0.24017530321461994,-0.25186,0.11881700383362645,0.2784796940532649,-1.3313233024407705,74.0770537671628,3.5707153463280394,74.16306292830434,-0.5408460453397553,0.4129999999999999,11.16063228337373,0,0,0,0.016131313131313132,0.011090909090909089,0.008828282828282828,0.6178464876593434,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.01936,0.05084398096136847,0.05440514681535194,-1.2269202825424435,-0.16091,0.14290899866698387,0.21520922378002297,0.13604272921997854,-0.06769,0.05809917297173859,0.08920454024319614,0.01483924596820608,0.134,0.36459358195119124,0.3884385150831467,0.7984242761370957,62.06339356178612,5.926689085963363,62.34573332576041,0.9103081967474853,1.109,17.6,0,22,0,0.022010101010101004,0.013343434343434345,0.009222222222222222,0.23036774851520783,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.0024700000000000004,0.034043928974194504,0.03413341471344465,0.7233753028416916,-0.2512,0.047587603427783585,0.2556677922617552,0.9265172341087304,-0.09477000000000002,0.04053316049853502,0.1030741965770289,0.3009619760082605,1.80232,0.4946264829141278,1.8689603366577898,-0.027723685453358866,68.1214382139148,8.18243563768852,68.6110967504319,0.36583641666158173,1.682,26.069205030575738,0,11,0,0.02119191919191919,0.014535353535353537,0.008686868686868687,0.09263535031847134,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.02106,0.05107931479571746,0.055250520359540506,-0.9375979554430196,0.025930000000000005,0.06993886687672313,0.0745909511938278,0.8699479182694966,-0.006160000000000001,0.021266743991499967,0.022140912356991976,-0.022446987537912824,2.58072,0.06879172624669339,2.581636694037331,0.6269101541309928,94.71576785508245,4.277542186912721,94.81230957812753,-0.7938006819041652,0.18800000000000017,15.240083073728059,0,0,0,0.02811111111111111,0.014565656565656568,0.009828282828282828,0.7043764054661819,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.011739999999999999,0.02459252732030606,0.027251055025448098,-0.3001790825695631,-0.011899999999999997,0.017814320082450524,0.021423351745233517,0.077750731301744,-0.013399999999999999,0.011536897329871666,0.01768219443394965,0.3368306360630846,2.53137,0.014208205375767929,2.531409873963519,0.9995069270665045,92.84302457597789,3.1920979670464242,92.89788319357365,0.4950432005629869,0.05400000000000027,10.25136725510562,0,0,0,0.018353535353535354,0.012242424242424244,0.006020202020202021,1.2779700115340258,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
-0.010799999999999999,0.028677168618955393,0.03064343322801804,-1.1095911459794254,0.0019099999999999998,0.022648220680662752,0.02272861632392082,-0.2576291583381955,0.012209999999999999,0.015689674948831795,0.01988089535207104,0.32759453121393634,2.55687,0.0163869795874652,2.556922511536085,-0.24408884678207224,98.01354632514129,6.27537952765797,98.21423344631249,0.3127799821096938,0.05900000000000016,19.849751932617934,0,0,0,0.01617171717171717,0.00892929292929293,0.005313131313131313,1.151219512195122,0.0,D1,Normal,MOTORWAY,20151111123124-25km-D1-NORMAL-MOTORWAY
